Filename,Instance_Number,Objective_Index,Additional infos_gap,Additional infos_computation_time,Additional infos_obj,Additional infos_solved,Metrics_Envy Freeness,Metrics_Relative Mean Deviation,Metrics_Gini Coefficient,Metrics_Jain's Fairness Index,Metrics_Energy Shortfall,Metrics_Relative Range,Metrics_Coefficient of Variation,Metrics_Hoover Index,Metrics_Utility
solution_20_obj=5_mip.log,20,5,0.311818,3609.258901,0.291333,0,0.03530146356577249,0.08393683212515139,0.07042892757143962,0.9709078869373543,3647.3458980000005,1.495731689735238,0.1731006181929736,0.041968416062575696,0.4987291083243354
solution_31_obj=3_mip.log,31,3,10.422922,3601.037515,-5686.104478,0,0.17289785673558047,0.7690544492855154,0.4840926533791583,0.5783885592853394,1240.9455449999996,2.6174212452748864,0.8537807264859693,0.3845272246427576,0.3535870188762371
solution_44_obj=2_mip.log,44,2,158.922793,3620.644513,-22.007175,0,0.0572802796586714,0.10922068886606809,0.061071127174718055,0.9716941543583341,6984.703593000004,1.060196891197995,0.17067632064683197,0.05461034443303405,0.9332376999907034
solution_43_obj=5_mip.log,43,5,0.335674,3613.115806,0.280759,0,0.034224664483138705,0.08831973054066901,0.07196452693913137,0.9712114457568956,3538.3789840000004,1.2204124195278339,0.17216823673137763,0.044159865270334504,0.4731989857937329
solution_47_obj=4_mip.log,47,4,0.43062,3621.060626,0.766236,0,0.030516820302037614,0.062422533380984774,0.043605586100343395,0.9883026287926274,4905.687625999995,0.8301505902608067,0.10879255111376727,0.031211266690492383,0.6963382198476736
solution_8_obj=4_mip.log,8,4,0.623966,3609.028783,0.730691,0,0.045995741140818676,0.10452695202346968,0.07026557057104219,0.9755729918708096,2304.1617269999997,0.9937464583365759,0.15823598475479464,0.05226347601173484,0.6480525719686756
solution_1_obj=8_mip.log,1,8,0.450891,3610.202916,0.201043,0,0.14011828208044178,0.8405714240306044,0.529519291965314,0.5189079296778555,1142.0195429999997,3.146582935820881,0.9628728599324938,0.4202857120153022,0.2619679799479808
solution_36_obj=4_mip.log,36,4,0.486956,3609.904384,0.632139,0,0.0314087589580879,0.08248855401527598,0.05347759584345186,0.9872185703886711,2217.1851309999993,0.509695167890602,0.11378448763074389,0.041244277007638,0.581452304990156
solution_8_obj=5_mip.log,8,5,0.439791,3602.067601,0.237159,0,0.029867707926450278,0.09770347695560343,0.07851291696412882,0.9698397312742917,1349.4188469999997,1.4550266717911573,0.17634681385584633,0.048851738477801714,0.3766135814403038
solution_18_obj=6_mip.log,18,6,1e+100,3623.224206,0.5,0,0.0,0.0,0.0,1.0,7327.099472000002,0.0,0.0,0.0,1.0
solution_3_obj=5_mip.log,3,5,0.396767,3602.446501,0.227277,0,0.020392835075750966,0.06342707285950512,0.051617223915689445,0.9827281721758829,1434.3005739999996,0.8935218338443403,0.13257219497411607,0.03171353642975256,0.3911273252116325
solution_16_obj=4_mip.log,16,4,0.345027,3614.919838,0.704518,0,0.022653056427301966,0.051766625090407886,0.03385500356389072,0.9907294375427345,4817.172947999997,0.7755638598781196,0.09673318967087677,0.025883312545203943,0.665774295448799
solution_1_obj=6_mip.log,1,6,661902.694366,3604.177949,0.5,0,0.0,0.0,0.0,1.0,3346.199703,0.0,0.0,0.0,1.0
solution_11_obj=1_mip.log,11,1,0.544336,3621.235274,55.309861,0,0.1713892718731181,0.6097463190330503,0.3930824297229782,0.6805711254990022,3665.3151989999988,2.198998447245501,0.6850942554133642,0.30487315951652516,0.43383349806281724
solution_49_obj=5_mip.log,49,5,0.426696,3620.618366,0.313556,0,0.06276477976037957,0.17049149297073599,0.13676757494734817,0.9226350096629431,3421.9250099999995,1.9318787411983558,0.289572471474561,0.085245746485368,0.4566210659626077
solution_47_obj=5_mip.log,47,5,0.369033,3636.612057,0.319586,0,0.06103383551994217,0.14962557843442492,0.12405103595074908,0.9281613059175841,3600.3253859999973,1.9786917449728252,0.2782066359783573,0.07481278921721246,0.48954582182170325
solution_7_obj=8_mip.log,7,8,0.258306,3608.785424,0.245133,0,0.15937009658681103,0.6995493015773662,0.47681601832608894,0.5801208331140334,1338.7487889999995,2.9963242228269173,0.8507519092547509,0.3497746507886831,0.33089575340784966
solution_46_obj=4_mip.log,46,4,0.50294,3622.973163,0.782545,0,0.030695988708243475,0.06428989605931085,0.041449666030246336,0.9908992563942963,5124.051709000002,0.6689160893842132,0.0958348987497196,0.032144948029655424,0.7368577769098462
solution_1_obj=0_mip.log,1,0,0.15434,3635.717676,14.333505,0,0.11324918045215669,1.3725882435429655,0.7822008883382076,0.21560167640978842,710.0243429999992,6.973639158268611,1.9074021231728981,0.6862941217714827,0.14333490324439355
solution_11_obj=8_mip.log,11,8,1.0,3618.282252,0.5,0,0.0,0.0,0.0,1.0,6888.200319000002,0.0,0.0,0.0,1.0
solution_39_obj=7_mip.log,39,7,0.62647,3603.275331,0.209916,0,0.04259866732682176,0.180309664936381,0.12182066265251436,0.9263550829729528,1287.6829909999997,1.4570513689880316,0.2819568462039758,0.0901548324681905,0.34618659704592664
solution_18_obj=2_mip.log,18,2,38.642165,3622.065713,-87.742841,0,0.13831372934792543,0.2875929765051635,0.16767178825158818,0.8796590451160213,6751.775631999998,1.2138850722959191,0.3698703687327173,0.14379648825258173,0.8207830436846332
solution_34_obj=7_mip.log,34,7,0.577797,3602.584429,0.235491,0,0.052982216756921545,0.20690328619912654,0.13199895461997074,0.9263868733406644,1597.7681159999993,1.369742609348194,0.28189114646695135,0.10345164309956327,0.39736977266497603
solution_36_obj=1_mip.log,36,1,0.752914,3603.252656,34.733926,0,0.18112595553154737,0.5555020677739497,0.35931762229551534,0.7170027978822103,2176.6646509999987,2.000934299246223,0.6282473215884093,0.27775103388697486,0.49904230922678994
solution_34_obj=0_mip.log,34,0,0.092641,3613.261828,21.380665,0,0.1512306674013209,1.1955826952312543,0.7002513819600387,0.3275768041203513,1168.1170759999989,4.675093924630297,1.4327313781000424,0.5977913476156271,0.2138065908677525
solution_4_obj=6_mip.log,4,6,718534.118821,3604.57597,0.5,0,0.0,0.0,0.0,1.0,3827.9997139999987,0.0,0.0,0.0,1.0
solution_1_obj=4_mip.log,1,4,0.229926,3608.236227,0.441867,0,0.009867840460445193,0.034289999780206505,0.022974871847385836,0.9972335375445243,1422.3141029999995,0.3430709423895258,0.052670076906487194,0.017144999890103253,0.42521073112981916
solution_31_obj=1_mip.log,31,1,0.478331,3601.372825,6.616845,0,0.0989871696705695,0.8517159729877082,0.5429479288656864,0.49233527735377003,753.3602649999995,3.5988615721542025,1.0154487634161364,0.4258579864938541,0.18049115350453043
solution_33_obj=0_mip.log,33,0,0.193873,3604.375533,16.333717,0,0.12402326497920758,1.3181544760286392,0.7517150940224594,0.258155322517992,839.8403859999991,6.114740630393516,1.6951805110174585,0.6590772380143196,0.16333719158464455
solution_16_obj=1_mip.log,16,1,0.591824,3631.961647,62.353719,0,0.17624187842532987,0.5721791919391104,0.3756832642404867,0.6988570215901716,4067.7115080000012,2.1392416763824396,0.6564357185175032,0.2860895959695552,0.4667779635798426
solution_12_obj=2_mip.log,12,2,81.700529,3617.577968,-43.286291,0,0.09766604530056186,0.1862344624673999,0.11252067084273289,0.9474494262454979,6512.310174999998,1.1536433740128815,0.23551073751823212,0.09311723123369996,0.8636432252513943
solution_19_obj=6_mip.log,19,6,1e+100,3621.476623,0.5,0,0.0,0.0,0.0,1.0,7654.899791,0.0,0.0,0.0,1.0
solution_40_obj=0_mip.log,40,0,0.132429,3604.911715,19.292745,0,0.1382187864432763,1.203069094312415,0.7092647487119809,0.30966186282611874,992.300910999999,5.17902350879418,1.4930937314144876,0.6015345471562076,0.19292739252491778
solution_20_obj=4_mip.log,20,4,0.456423,3615.086862,0.786895,0,0.039646449051022215,0.08501965456760742,0.05501884256502969,0.9864277694394622,5157.654697999998,0.6793619795208801,0.11729863801498201,0.04250982728380372,0.7169946688562325
solution_45_obj=5_mip.log,45,5,0.299674,3613.039686,0.282162,0,0.049277930601487344,0.13514163139352495,0.11424423173941149,0.9285861895053488,3074.265053999996,2.1424489341310475,0.27731923482796667,0.06757081569676247,0.42918176438281413
solution_14_obj=0_mip.log,14,0,0.053062,3620.241918,53.181374,0,0.18500818490494678,1.206693575600169,0.6922842755465562,0.3351784232571343,2803.387894999997,3.757614484181805,1.408362738193536,0.6033467878000845,0.2659068687283058
solution_19_obj=5_mip.log,19,5,0.289107,3612.706312,0.29456,0,0.044741795287546814,0.1135743352980094,0.09361482614532811,0.9520798388450412,3758.2361109999983,2.0983790374357065,0.22434812829095752,0.0567871676490047,0.47554525435959044
solution_7_obj=0_mip.log,7,0,0.065088,3605.468969,23.550049,0,0.17029333299577085,1.222218499620595,0.715881191924412,0.3017271992560706,1250.0055889999996,4.243494653538491,1.5212666063294995,0.6111092498102975,0.23550052937221774
solution_34_obj=5_mip.log,34,5,0.368059,3602.660768,0.246708,0,0.018898200294176874,0.05152748801662634,0.042339265383676765,0.9876008830103136,1693.8786759999987,1.0518701940791257,0.11204813805087077,0.02576374400831317,0.44188811784269283
solution_40_obj=4_mip.log,40,4,0.554763,3603.538237,0.621311,0,0.023722453305191078,0.06094968710911606,0.040392419541304445,0.991455032231455,2106.446671,0.6576966446768205,0.09283648821171551,0.03047484355455803,0.5814266399199868
solution_37_obj=4_mip.log,37,4,0.625605,3603.499979,0.678958,0,0.03386623761806687,0.08071262458437294,0.05382998460527031,0.9868222944964012,2244.6659969999996,0.7414308345147133,0.11555810796954634,0.04035631229218647,0.6228419994495699
solution_33_obj=7_mip.log,33,7,0.653995,3603.629212,0.199907,0,0.03976476638571103,0.175608663290208,0.11930907600696046,0.9301442420379157,1183.4272659999992,1.548875073571138,0.27404756883694215,0.08780433164510398,0.32995912833619867
solution_6_obj=0_mip.log,6,0,0.077779,3604.95428,16.777477,0,0.12952788053028186,1.3359709422144952,0.7643141471612923,0.24014417213866135,894.3526899999993,5.9540044561400265,1.778810046304528,0.6679854711072476,0.16777473268189805
solution_5_obj=5_mip.log,5,5,0.24635,3602.423275,0.248036,0,0.02452498331209261,0.0696280971607374,0.0569351730643111,0.976774179518062,1599.8595759999998,1.1779135286949631,0.15420144629574406,0.0348140485803687,0.4264452388955874
solution_38_obj=1_mip.log,38,1,0.762211,3606.908637,31.131965,0,0.18486913251112022,0.6056605169740459,0.39926938839312365,0.67493294650507,2039.4747589999993,2.179757565586327,0.693994714869541,0.30283025848702294,0.4583883626104749
solution_37_obj=3_mip.log,37,3,19.520724,3605.325446,-4146.214284,0,0.1759229417711873,0.6563360869949874,0.43042663078679905,0.6388750054039963,1786.2152769999989,2.4678096387518806,0.7518320326171549,0.3281680434974937,0.40463042919791453
solution_20_obj=8_mip.log,20,8,0.453188,3643.141854,0.363671,0,0.14035428003982336,0.3631900303368243,0.2379138186299605,0.8533288460998858,4638.590698,1.6187893630115724,0.4145855307530442,0.18159501516841214,0.5869877985390825
solution_38_obj=0_mip.log,38,0,0.077781,3603.906928,20.633908,0,0.15388942926939725,1.28513827656551,0.7383500396065965,0.27893233439226206,1133.2894789999991,4.843216308044821,1.6078242694220892,0.642569138282755,0.20633917085977113
solution_49_obj=1_mip.log,49,1,0.685662,3623.30136,62.340718,0,0.1811248043383803,0.6111476855248879,0.39086840205350537,0.6820230807815358,4021.3602100000003,2.0800539036289982,0.6828074682125288,0.3055738427624439,0.4610738022563875
solution_48_obj=1_mip.log,48,1,0.617657,3612.576092,64.296315,0,0.1749897824230517,0.5506087411495546,0.36363755740681114,0.7131453251326677,4254.373584999996,2.0168996938378205,0.6342229394967461,0.27530437057477736,0.47881422027085513
solution_4_obj=4_mip.log,4,4,0.586946,3606.7086,0.683138,0,0.027128930557377903,0.06180594417558745,0.04197198072202525,0.9903662988695912,2480.4425940000006,0.5884964443774445,0.09862764374891744,0.03090297208779372,0.6398945389229727
solution_15_obj=2_mip.log,15,2,69.669191,3616.93223,-50.686729,0,0.08344311339322205,0.17148449865538987,0.09165477931968345,0.9334462814923778,7050.931985999998,1.099885513540081,0.267018589692035,0.08574224932769493,0.9058545385470049
solution_49_obj=4_mip.log,49,4,0.570896,3613.427155,0.837634,0,0.0222253993717276,0.042855896386613655,0.027452821202249483,0.9953468181957755,5829.042450000002,0.4361951561729663,0.0683734972580436,0.021427948193306828,0.8055373330103006
solution_17_obj=0_mip.log,17,0,0.075653,3627.534858,40.756005,0,0.15108993312630323,1.2862016423052376,0.7377292709306816,0.2761353243051261,2184.3560549999984,4.904039421611846,1.6190777644538288,0.6431008211526188,0.2037800171206675
solution_20_obj=0_mip.log,20,0,0.072998,3621.157072,50.478881,0,0.18050376742271296,1.2587027640264183,0.7115896915850893,0.3078618816478932,2793.4018979999996,3.9587864364166823,1.4994031684863336,0.6293513820132093,0.2523943934397534
solution_15_obj=4_mip.log,15,4,0.444591,3629.954718,0.858402,0,0.03520322453382968,0.06467956930219537,0.04516678868970079,0.990183496091514,5646.780145999997,0.7006804872942144,0.09956818262185996,0.03233978465109768,0.7755080541988506
solution_33_obj=2_mip.log,33,2,10.619313,3602.529234,-132.440203,0,0.19147114852228797,0.5486489723730662,0.3563549969826788,0.7151923843333303,2116.0680660000003,1.8759450252896455,0.6310508533817425,0.2743244861865331,0.5319314690184616
solution_5_obj=8_mip.log,5,8,0.095017,3610.933048,0.205734,0,0.11756160190195637,0.5746573590989854,0.39599635655332804,0.6590443210976183,1314.206935999999,2.913189308229245,0.7192695137772142,0.2873286795494927,0.2939067088796898
solution_6_obj=7_mip.log,6,7,0.675668,3603.413412,0.24481,0,0.06742497652561147,0.2718799378145936,0.17724858712961727,0.8869730550306217,1327.3525299999994,1.8675530803906135,0.3569733387261538,0.1359399689072968,0.3765938439415703
solution_35_obj=4_mip.log,35,4,0.584898,3603.70288,0.709723,0,0.025109616906598877,0.056108504218286545,0.037458433816490055,0.9938265763312857,2469.3345600000002,0.4800816448145353,0.07881479281408317,0.028054252109143273,0.6636294741877264
solution_11_obj=7_mip.log,11,7,0.695288,3611.758563,0.394868,0,0.18102662868450878,0.6603679876197808,0.45024588558200723,0.6103160059579193,3561.502398999998,2.4960564584487415,0.7990591041509406,0.33018399380989044,0.4000513970455248
solution_38_obj=2_mip.log,38,2,9.058324,3605.211318,-162.656329,0,0.19867028600471498,0.5619539122441497,0.36622825928173147,0.7039591960394268,2311.732198999999,1.861030812754703,0.6484881494795447,0.28097695612207485,0.5370519018123215
solution_2_obj=0_mip.log,2,0,0.038501,3605.82418,27.280845,0,0.1876672469459013,1.1919647907800979,0.6810299036544459,0.34888682490821193,1545.3751459999994,3.66317824567495,1.366110901291308,0.5959823953900489,0.2728082474491651
solution_14_obj=2_mip.log,14,2,146.048082,3634.460181,-23.418068,0,0.06679191591670536,0.12997437675255805,0.07220625105172078,0.9671480577581479,6961.592855000001,1.0584607385865032,0.1843036954568785,0.06498718837627902,0.9203906222678327
solution_4_obj=5_mip.log,4,5,0.495744,3606.728835,0.279791,0,0.035250003604242026,0.0891787403121963,0.0741862047344637,0.9671157810574381,1863.2587539999993,1.3565949123990153,0.18439728846471296,0.04458937015609815,0.4704042172410485
solution_34_obj=8_mip.log,34,8,0.414896,3609.274886,0.266274,0,0.170043915386469,0.6964440691492046,0.46439174041316905,0.5990653530563571,1641.9722759999995,2.599324594441483,0.8180873784435007,0.34822203457460227,0.3625031661476798
solution_40_obj=7_mip.log,40,7,0.64165,3603.409441,0.241178,0,0.06191531837624117,0.2526805024644126,0.1618680479804161,0.8963244966710486,1391.477870999999,1.827905570756084,0.3400990691574455,0.12634025123220627,0.3786798318584428
solution_4_obj=2_mip.log,4,2,75.924623,3606.757018,-19.375675,0,0.09552644177727415,0.1713835225073803,0.10961718467640238,0.9492111566630337,3438.5342739999996,0.9703937303649649,0.23131443962575696,0.08569176125369014,0.8627404328863115
solution_42_obj=1_mip.log,42,1,0.613024,3627.828599,69.852211,0,0.17816345237387304,0.5421799100356738,0.3530363189742062,0.7219289762968967,4274.708745999998,1.989360069975413,0.620626950968342,0.2710899550178369,0.5021371048369684
solution_40_obj=2_mip.log,40,2,14.143201,3602.807278,-115.66318,0,0.18801492445385157,0.5383767232618115,0.3525244562443823,0.7230194563618375,2191.1713109999987,1.8898943355821929,0.6189415519353484,0.26918836163090576,0.5280052827888894
