Filename,Instance_Number,Objective_Index,Additional infos_gap,Additional infos_computation_time,Additional infos_obj,Additional infos_solved,Metrics_Envy Freeness,Metrics_Relative Mean Deviation,Metrics_Gini Coefficient,Metrics_Jain's Fairness Index,Metrics_Energy Shortfall,Metrics_Relative Range,Metrics_Coefficient of Variation,Metrics_Hoover Index,Metrics_Utility
solution_14_obj=9_h_lns_mip.log,14,9,0.0,724.302795,95.585714,1,0.0,0.0,0.0,1.0,7360.100055000002,0.0,0.0,0.0,1.0
solution_37_obj=7_h_lns_mip.log,37,7,0.59349,3602.023941,0.185917,0,0.03885189817936269,0.16856953829147736,0.1226088498321708,0.9418735737664048,1159.3199169999991,1.8059580460025417,0.2484222580934809,0.08428476914573868,0.31370801740835674
solution_17_obj=0_h_lns_mip.log,17,0,0.052891,3619.44827,39.781564,0,0.15017025949146698,1.351838558054378,0.7511992562407401,0.2603149501423026,2163.5934949999987,5.024162577395149,1.6856750746355125,0.6759192790271891,0.1989078223289931
solution_2_obj=4_h_lns_mip.log,2,4,0.502313,3613.7971,0.7907,0,0.020333305929621664,0.040961058326195565,0.0265014239804773,0.9963432656857372,3015.498345999999,0.2588485872084155,0.06058180499410118,0.020480529163097783,0.7595808015884168
solution_46_obj=6_h_lns_mip.log,46,6,0.377931,3618.846838,0.308016,0,0.09028101811208859,0.32762742737526623,0.2369944085626493,0.8416537043286791,2825.7702689999965,1.8452089705817902,0.4337477494354904,0.16381371368763314,0.37903684549494715
solution_42_obj=0_h_lns_mip.log,42,0,0.05622,3620.21956,51.51342,0,0.18246447917213435,1.2705524275691582,0.7048731928304752,0.31533049921546097,2919.7842659999988,3.8792820661525917,1.4735249776418582,0.6352762137845791,0.2575671179198055
solution_1_obj=9_h_lns_mip.log,1,9,0.0,86.633484,43.457143,1,0.0,0.0,0.0,1.0,3346.199703,0.0,0.0,0.0,1.0
solution_14_obj=8_h_lns_mip.log,14,8,1.0,3624.831149,0.217868,0,0.15421190764795728,0.8387737600394001,0.5450369027120784,0.49870798852764053,2762.867414999998,3.4933166021755184,1.0025873701757575,0.4193868800197001,0.28152377819960855
solution_31_obj=3_h_lns_mip.log,31,3,1.944423,3601.061616,-22374.600569,0,0.14816693539320067,1.5128211285870694,0.7858157216824235,0.21566089850089518,709.4909849999993,5.224891129806436,1.9070682158434025,0.7564105642935347,0.18666623992354836
solution_6_obj=0_h_lns_mip.log,6,0,0.016974,3605.748471,15.74209,0,0.12714098587330835,1.471085415513001,0.7995736777315121,0.19785217497574645,865.887889999999,6.34823896297301,2.013523908357266,0.7355427077565005,0.15742086004092015
solution_33_obj=8_h_lns_mip.log,33,8,0.03408,3609.273854,0.123585,0,0.10360184589392309,1.1892678245300408,0.7144077539696262,0.2815040988168904,782.5759059999991,6.4081548857593,1.5976063796095643,0.5946339122650204,0.14356762908167445
solution_7_obj=3_h_lns_mip.log,7,3,1.621795,3601.684758,-27789.063576,0,0.20550531652468054,1.2231859609980622,0.6514313505520073,0.37350255464912474,1315.9769489999992,3.1460683951456545,1.2951285105640058,0.6115929804990311,0.31231266838329547
solution_36_obj=6_h_lns_mip.log,36,6,0.432929,3605.512603,0.285404,0,0.0816785855985962,0.369069660652198,0.2610405409543352,0.8194882300939769,1290.5721709999991,1.949355272683501,0.46933333543778305,0.184534830326099,0.3097672087522823
solution_4_obj=2_h_lns_mip.log,4,2,2.692384,3601.740571,-403.659243,0,0.1616078296532664,1.4415086767454495,0.7636478668427231,0.2453189211992681,1148.6248339999995,4.6953563881883955,1.753945957198387,0.7207543383727246,0.20950985173076275
